Time	Entity	Frame	SF	Slot	nodeId	RNTI	bwpId	MsgType
17.83	ENB PHY Txed	1783	0	0	2	0	0	MIB
17.835	ENB PHY Txed	1783	5	0	2	0	0	SIB1
17.84	ENB PHY Txed	1784	0	0	2	0	0	MIB
17.845	ENB PHY Txed	1784	5	0	2	0	0	UL_UCI
17.845	ENB PHY Txed	1784	5	0	2	0	0	SIB1
17.85	ENB PHY Txed	1785	0	0	2	0	0	MIB
17.855	ENB PHY Txed	1785	5	0	2	0	0	SIB1
17.86	ENB PHY Txed	1786	0	0	2	0	0	MIB
17.865	ENB PHY Txed	1786	5	0	2	0	0	SIB1
17.87	ENB PHY Txed	1787	0	0	2	0	0	MIB
17.875	ENB PHY Txed	1787	5	0	2	0	0	SIB1
17.88	ENB PHY Txed	1788	0	0	2	0	0	MIB
17.885	ENB PHY Txed	1788	5	0	2	0	0	SIB1
17.89	ENB PHY Txed	1789	0	0	2	0	0	MIB
17.895	ENB PHY Txed	1789	5	0	2	0	0	SIB1
17.9	ENB PHY Txed	1790	0	0	2	0	0	MIB
17.905	ENB PHY Txed	1790	5	0	2	0	0	SIB1
17.91	ENB PHY Txed	1791	0	0	2	0	0	MIB
17.915	ENB PHY Txed	1791	5	0	2	0	0	SIB1
17.92	ENB PHY Txed	1792	0	0	2	0	0	MIB
17.925	ENB PHY Txed	1792	5	0	2	0	0	SIB1
17.925	ENB PHY Txed	1792	5	0	2	0	0	UL_UCI
17.93	ENB PHY Txed	1793	0	0	2	0	0	MIB
17.935	ENB PHY Txed	1793	5	0	2	0	0	SIB1
17.94	ENB PHY Txed	1794	0	0	2	0	0	MIB
17.945	ENB PHY Txed	1794	5	0	2	0	0	SIB1
17.95	ENB PHY Txed	1795	0	0	2	0	0	MIB
17.955	ENB PHY Txed	1795	5	0	2	0	0	SIB1
17.96	ENB PHY Txed	1796	0	0	2	0	0	MIB
17.965	ENB PHY Txed	1796	5	0	2	0	0	SIB1
17.97	ENB PHY Txed	1797	0	0	2	0	0	MIB
17.975	ENB PHY Txed	1797	5	0	2	0	0	SIB1
17.98	ENB PHY Txed	1798	0	0	2	0	0	MIB
17.985	ENB PHY Txed	1798	5	0	2	0	0	SIB1
17.99	ENB PHY Txed	1799	0	0	2	0	0	MIB
17.995	ENB PHY Txed	1799	5	0	2	0	0	SIB1
18	ENB PHY Txed	1800	0	0	2	0	0	MIB
18.005	ENB PHY Txed	1800	5	0	2	0	0	SIB1
18.005	ENB PHY Txed	1800	5	0	2	0	0	UL_UCI
18.01	ENB PHY Txed	1801	0	0	2	0	0	MIB
18.015	ENB PHY Txed	1801	5	0	2	0	0	SIB1
18.02	ENB PHY Txed	1802	0	0	2	0	0	MIB
18.025	ENB PHY Txed	1802	5	0	2	0	0	SIB1
18.03	ENB PHY Txed	1803	0	0	2	0	0	MIB
18.035	ENB PHY Txed	1803	5	0	2	0	0	SIB1
18.04	ENB PHY Txed	1804	0	0	2	0	0	MIB
18.045	ENB PHY Txed	1804	5	0	2	0	0	SIB1
18.05	ENB PHY Txed	1805	0	0	2	0	0	MIB
18.055	ENB PHY Txed	1805	5	0	2	0	0	SIB1
18.06	ENB PHY Txed	1806	0	0	2	0	0	MIB
18.065	ENB PHY Txed	1806	5	0	2	0	0	SIB1
18.07	ENB PHY Txed	1807	0	0	2	0	0	MIB
18.075	ENB PHY Txed	1807	5	0	2	0	0	SIB1
18.08	ENB PHY Txed	1808	0	0	2	0	0	MIB
18.085	ENB PHY Txed	1808	5	0	2	0	0	SIB1
18.085	ENB PHY Txed	1808	5	0	2	0	0	UL_UCI
18.09	ENB PHY Txed	1809	0	0	2	0	0	MIB
18.095	ENB PHY Txed	1809	5	0	2	0	0	SIB1
18.1	ENB PHY Txed	1810	0	0	2	0	0	MIB
18.105	ENB PHY Txed	1810	5	0	2	0	0	SIB1
18.11	ENB PHY Txed	1811	0	0	2	0	0	MIB
18.115	ENB PHY Txed	1811	5	0	2	0	0	SIB1
18.12	ENB PHY Txed	1812	0	0	2	0	0	MIB
18.125	ENB PHY Txed	1812	5	0	2	0	0	SIB1
18.13	ENB PHY Txed	1813	0	0	2	0	0	MIB
18.135	ENB PHY Txed	1813	5	0	2	0	0	SIB1
18.14	ENB PHY Txed	1814	0	0	2	0	0	MIB
18.145	ENB PHY Txed	1814	5	0	2	0	0	SIB1
18.15	ENB PHY Txed	1815	0	0	2	0	0	MIB
18.155	ENB PHY Txed	1815	5	0	2	0	0	SIB1
18.16	ENB PHY Txed	1816	0	0	2	0	0	MIB
18.165	ENB PHY Txed	1816	5	0	2	0	0	SIB1
18.165	ENB PHY Txed	1816	5	0	2	0	0	UL_UCI
18.17	ENB PHY Txed	1817	0	0	2	0	0	MIB
18.175	ENB PHY Txed	1817	5	0	2	0	0	SIB1
18.18	ENB PHY Txed	1818	0	0	2	0	0	MIB
18.185	ENB PHY Txed	1818	5	0	2	0	0	SIB1
18.19	ENB PHY Txed	1819	0	0	2	0	0	MIB
18.195	ENB PHY Txed	1819	5	0	2	0	0	SIB1
18.2	ENB PHY Txed	1820	0	0	2	0	0	MIB
18.205	ENB PHY Txed	1820	5	0	2	0	0	SIB1
18.21	ENB PHY Txed	1821	0	0	2	0	0	MIB
18.215	ENB PHY Txed	1821	5	0	2	0	0	SIB1
18.22	ENB PHY Txed	1822	0	0	2	0	0	MIB
18.225	ENB PHY Txed	1822	5	0	2	0	0	SIB1
18.23	ENB PHY Txed	1823	0	0	2	0	0	MIB
18.235	ENB PHY Txed	1823	5	0	2	0	0	SIB1
18.24	ENB PHY Txed	1824	0	0	2	0	0	MIB
18.245	ENB PHY Txed	1824	5	0	2	0	0	SIB1
18.245	ENB PHY Txed	1824	5	0	2	0	0	UL_UCI
18.25	ENB PHY Txed	1825	0	0	2	0	0	MIB
18.255	ENB PHY Txed	1825	5	0	2	0	0	SIB1
18.26	ENB PHY Txed	1826	0	0	2	0	0	MIB
18.265	ENB PHY Txed	1826	5	0	2	0	0	SIB1
18.27	ENB PHY Txed	1827	0	0	2	0	0	MIB
18.275	ENB PHY Txed	1827	5	0	2	0	0	SIB1
18.28	ENB PHY Txed	1828	0	0	2	0	0	MIB
18.285	ENB PHY Txed	1828	5	0	2	0	0	SIB1
18.29	ENB PHY Txed	1829	0	0	2	0	0	MIB
18.295	ENB PHY Txed	1829	5	0	2	0	0	SIB1
18.3	ENB PHY Txed	1830	0	0	2	0	0	MIB
18.305	ENB PHY Txed	1830	5	0	2	0	0	SIB1
18.31	ENB PHY Txed	1831	0	0	2	0	0	MIB
18.315	ENB PHY Txed	1831	5	0	2	0	0	SIB1
18.32	ENB PHY Txed	1832	0	0	2	0	0	MIB
18.325	ENB PHY Txed	1832	5	0	2	0	0	SIB1
18.325	ENB PHY Txed	1832	5	0	2	0	0	UL_UCI
18.33	ENB PHY Txed	1833	0	0	2	0	0	MIB
18.335	ENB PHY Txed	1833	5	0	2	0	0	SIB1
18.34	ENB PHY Txed	1834	0	0	2	0	0	MIB
18.345	ENB PHY Txed	1834	5	0	2	0	0	SIB1
18.35	ENB PHY Txed	1835	0	0	2	0	0	MIB
18.355	ENB PHY Txed	1835	5	0	2	0	0	SIB1
18.36	ENB PHY Txed	1836	0	0	2	0	0	MIB
18.365	ENB PHY Txed	1836	5	0	2	0	0	SIB1
18.37	ENB PHY Txed	1837	0	0	2	0	0	MIB
18.375	ENB PHY Txed	1837	5	0	2	0	0	SIB1
18.38	ENB PHY Txed	1838	0	0	2	0	0	MIB
18.385	ENB PHY Txed	1838	5	0	2	0	0	SIB1
18.39	ENB PHY Txed	1839	0	0	2	0	0	MIB
18.395	ENB PHY Txed	1839	5	0	2	0	0	SIB1
18.4	ENB PHY Txed	1840	0	0	2	0	0	MIB
18.405	ENB PHY Txed	1840	5	0	2	0	0	SIB1
18.405	ENB PHY Txed	1840	5	0	2	0	0	UL_UCI
18.41	ENB PHY Txed	1841	0	0	2	0	0	MIB
18.415	ENB PHY Txed	1841	5	0	2	0	0	SIB1
18.42	ENB PHY Txed	1842	0	0	2	0	0	MIB
18.425	ENB PHY Txed	1842	5	0	2	0	0	SIB1
18.43	ENB PHY Txed	1843	0	0	2	0	0	MIB
18.435	ENB PHY Txed	1843	5	0	2	0	0	SIB1
18.44	ENB PHY Txed	1844	0	0	2	0	0	MIB
18.445	ENB PHY Txed	1844	5	0	2	0	0	SIB1
18.45	ENB PHY Txed	1845	0	0	2	0	0	MIB
18.455	ENB PHY Txed	1845	5	0	2	0	0	SIB1
18.46	ENB PHY Txed	1846	0	0	2	0	0	MIB
18.465	ENB PHY Txed	1846	5	0	2	0	0	SIB1
18.47	ENB PHY Txed	1847	0	0	2	0	0	MIB
18.475	ENB PHY Txed	1847	5	0	2	0	0	SIB1
18.48	ENB PHY Txed	1848	0	0	2	0	0	MIB
18.485	ENB PHY Txed	1848	5	0	2	0	0	UL_UCI
18.485	ENB PHY Txed	1848	5	0	2	0	0	SIB1
18.49	ENB PHY Txed	1849	0	0	2	0	0	MIB
18.495	ENB PHY Txed	1849	5	0	2	0	0	SIB1
18.5	ENB PHY Txed	1850	0	0	2	0	0	MIB
18.505	ENB PHY Txed	1850	5	0	2	0	0	SIB1
18.51	ENB PHY Txed	1851	0	0	2	0	0	MIB
18.515	ENB PHY Txed	1851	5	0	2	0	0	SIB1
18.52	ENB PHY Txed	1852	0	0	2	0	0	MIB
18.525	ENB PHY Txed	1852	5	0	2	0	0	SIB1
18.53	ENB PHY Txed	1853	0	0	2	0	0	MIB
18.535	ENB PHY Txed	1853	5	0	2	0	0	SIB1
18.54	ENB PHY Txed	1854	0	0	2	0	0	MIB
18.545	ENB PHY Txed	1854	5	0	2	0	0	SIB1
18.55	ENB PHY Txed	1855	0	0	2	0	0	MIB
18.555	ENB PHY Txed	1855	5	0	2	0	0	SIB1
18.56	ENB PHY Txed	1856	0	0	2	0	0	MIB
18.565	ENB PHY Txed	1856	5	0	2	0	0	SIB1
18.565	ENB PHY Txed	1856	5	0	2	0	0	UL_UCI
18.57	ENB PHY Txed	1857	0	0	2	0	0	MIB
18.575	ENB PHY Txed	1857	5	0	2	0	0	SIB1
18.58	ENB PHY Txed	1858	0	0	2	0	0	MIB
18.585	ENB PHY Txed	1858	5	0	2	0	0	SIB1
18.59	ENB PHY Txed	1859	0	0	2	0	0	MIB
18.595	ENB PHY Txed	1859	5	0	2	0	0	SIB1
18.6	ENB PHY Txed	1860	0	0	2	0	0	MIB
18.605	ENB PHY Txed	1860	5	0	2	0	0	SIB1
18.61	ENB PHY Txed	1861	0	0	2	0	0	MIB
18.615	ENB PHY Txed	1861	5	0	2	0	0	SIB1
18.62	ENB PHY Txed	1862	0	0	2	0	0	MIB
18.625	ENB PHY Txed	1862	5	0	2	0	0	SIB1
18.63	ENB PHY Txed	1863	0	0	2	0	0	MIB
18.635	ENB PHY Txed	1863	5	0	2	0	0	SIB1
18.64	ENB PHY Txed	1864	0	0	2	0	0	MIB
18.645	ENB PHY Txed	1864	5	0	2	0	0	UL_UCI
18.645	ENB PHY Txed	1864	5	0	2	0	0	SIB1
18.65	ENB PHY Txed	1865	0	0	2	0	0	MIB
18.655	ENB PHY Txed	1865	5	0	2	0	0	SIB1
18.66	ENB PHY Txed	1866	0	0	2	0	0	MIB
18.665	ENB PHY Txed	1866	5	0	2	0	0	SIB1
18.67	ENB PHY Txed	1867	0	0	2	0	0	MIB
18.675	ENB PHY Txed	1867	5	0	2	0	0	SIB1
18.68	ENB PHY Txed	1868	0	0	2	0	0	MIB
18.685	ENB PHY Txed	1868	5	0	2	0	0	SIB1
18.69	ENB PHY Txed	1869	0	0	2	0	0	MIB
18.695	ENB PHY Txed	1869	5	0	2	0	0	SIB1
18.7	ENB PHY Txed	1870	0	0	2	0	0	MIB
18.705	ENB PHY Txed	1870	5	0	2	0	0	SIB1
18.71	ENB PHY Txed	1871	0	0	2	0	0	MIB
18.715	ENB PHY Txed	1871	5	0	2	0	0	SIB1
18.72	ENB PHY Txed	1872	0	0	2	0	0	MIB
18.725	ENB PHY Txed	1872	5	0	2	0	0	SIB1
18.725	ENB PHY Txed	1872	5	0	2	0	0	UL_UCI
18.73	ENB PHY Txed	1873	0	0	2	0	0	MIB
18.735	ENB PHY Txed	1873	5	0	2	0	0	SIB1
18.74	ENB PHY Txed	1874	0	0	2	0	0	MIB
18.745	ENB PHY Txed	1874	5	0	2	0	0	SIB1
18.75	ENB PHY Txed	1875	0	0	2	0	0	MIB
18.755	ENB PHY Txed	1875	5	0	2	0	0	SIB1
18.76	ENB PHY Txed	1876	0	0	2	0	0	MIB
18.765	ENB PHY Txed	1876	5	0	2	0	0	SIB1
18.77	ENB PHY Txed	1877	0	0	2	0	0	MIB
18.775	ENB PHY Txed	1877	5	0	2	0	0	SIB1
18.78	ENB PHY Txed	1878	0	0	2	0	0	MIB
18.785	ENB PHY Txed	1878	5	0	2	0	0	SIB1
18.79	ENB PHY Txed	1879	0	0	2	0	0	MIB
18.795	ENB PHY Txed	1879	5	0	2	0	0	SIB1
18.8	ENB PHY Txed	1880	0	0	2	0	0	MIB
18.805	ENB PHY Txed	1880	5	0	2	0	0	SIB1
18.805	ENB PHY Txed	1880	5	0	2	0	0	UL_UCI
18.81	ENB PHY Txed	1881	0	0	2	0	0	MIB
18.815	ENB PHY Txed	1881	5	0	2	0	0	SIB1
18.82	ENB PHY Txed	1882	0	0	2	0	0	MIB
18.825	ENB PHY Txed	1882	5	0	2	0	0	SIB1
18.83	ENB PHY Txed	1883	0	0	2	0	0	MIB
18.835	ENB PHY Txed	1883	5	0	2	0	0	SIB1
18.84	ENB PHY Txed	1884	0	0	2	0	0	MIB
18.845	ENB PHY Txed	1884	5	0	2	0	0	SIB1
18.85	ENB PHY Txed	1885	0	0	2	0	0	MIB
18.855	ENB PHY Txed	1885	5	0	2	0	0	SIB1
18.86	ENB PHY Txed	1886	0	0	2	0	0	MIB
18.865	ENB PHY Txed	1886	5	0	2	0	0	SIB1
18.87	ENB PHY Txed	1887	0	0	2	0	0	MIB
18.875	ENB PHY Txed	1887	5	0	2	0	0	SIB1
18.88	ENB PHY Txed	1888	0	0	2	0	0	MIB
18.885	ENB PHY Txed	1888	5	0	2	0	0	SIB1
18.885	ENB PHY Txed	1888	5	0	2	0	0	UL_UCI
18.89	ENB PHY Txed	1889	0	0	2	0	0	MIB
18.895	ENB PHY Txed	1889	5	0	2	0	0	SIB1
18.9	ENB PHY Txed	1890	0	0	2	0	0	MIB
18.905	ENB PHY Txed	1890	5	0	2	0	0	SIB1
18.91	ENB PHY Txed	1891	0	0	2	0	0	MIB
18.915	ENB PHY Txed	1891	5	0	2	0	0	SIB1
18.92	ENB PHY Txed	1892	0	0	2	0	0	MIB
18.925	ENB PHY Txed	1892	5	0	2	0	0	SIB1
18.93	ENB PHY Txed	1893	0	0	2	0	0	MIB
18.935	ENB PHY Txed	1893	5	0	2	0	0	SIB1
18.94	ENB PHY Txed	1894	0	0	2	0	0	MIB
18.945	ENB PHY Txed	1894	5	0	2	0	0	SIB1
18.95	ENB PHY Txed	1895	0	0	2	0	0	MIB
18.955	ENB PHY Txed	1895	5	0	2	0	0	SIB1
18.96	ENB PHY Txed	1896	0	0	2	0	0	MIB
18.965	ENB PHY Txed	1896	5	0	2	0	0	SIB1
18.965	ENB PHY Txed	1896	5	0	2	0	0	UL_UCI
18.97	ENB PHY Txed	1897	0	0	2	0	0	MIB
18.975	ENB PHY Txed	1897	5	0	2	0	0	SIB1
18.98	ENB PHY Txed	1898	0	0	2	0	0	MIB
18.985	ENB PHY Txed	1898	5	0	2	0	0	SIB1
18.99	ENB PHY Txed	1899	0	0	2	0	0	MIB
18.995	ENB PHY Txed	1899	5	0	2	0	0	SIB1
19	ENB PHY Txed	1900	0	0	2	0	0	MIB
19.005	ENB PHY Txed	1900	5	0	2	0	0	SIB1
19.01	ENB PHY Txed	1901	0	0	2	0	0	MIB
19.015	ENB PHY Txed	1901	5	0	2	0	0	SIB1
19.02	ENB PHY Txed	1902	0	0	2	0	0	MIB
19.025	ENB PHY Txed	1902	5	0	2	0	0	SIB1
19.03	ENB PHY Txed	1903	0	0	2	0	0	MIB
19.035	ENB PHY Txed	1903	5	0	2	0	0	SIB1
19.04	ENB PHY Txed	1904	0	0	2	0	0	MIB
19.045	ENB PHY Txed	1904	5	0	2	0	0	SIB1
19.045	ENB PHY Txed	1904	5	0	2	0	0	UL_UCI
19.05	ENB PHY Txed	1905	0	0	2	0	0	MIB
19.055	ENB PHY Txed	1905	5	0	2	0	0	SIB1
19.06	ENB PHY Txed	1906	0	0	2	0	0	MIB
19.065	ENB PHY Txed	1906	5	0	2	0	0	SIB1
19.07	ENB PHY Txed	1907	0	0	2	0	0	MIB
19.075	ENB PHY Txed	1907	5	0	2	0	0	SIB1
19.08	ENB PHY Txed	1908	0	0	2	0	0	MIB
19.085	ENB PHY Txed	1908	5	0	2	0	0	SIB1
19.09	ENB PHY Txed	1909	0	0	2	0	0	MIB
19.095	ENB PHY Txed	1909	5	0	2	0	0	SIB1
19.1	ENB PHY Txed	1910	0	0	2	0	0	MIB
19.105	ENB PHY Txed	1910	5	0	2	0	0	SIB1
19.11	ENB PHY Txed	1911	0	0	2	0	0	MIB
19.115	ENB PHY Txed	1911	5	0	2	0	0	SIB1
19.12	ENB PHY Txed	1912	0	0	2	0	0	MIB
19.125	ENB PHY Txed	1912	5	0	2	0	0	SIB1
19.125	ENB PHY Txed	1912	5	0	2	0	0	UL_UCI
19.13	ENB PHY Txed	1913	0	0	2	0	0	MIB
19.135	ENB PHY Txed	1913	5	0	2	0	0	SIB1
19.14	ENB PHY Txed	1914	0	0	2	0	0	MIB
19.145	ENB PHY Txed	1914	5	0	2	0	0	SIB1
19.15	ENB PHY Txed	1915	0	0	2	0	0	MIB
19.155	ENB PHY Txed	1915	5	0	2	0	0	SIB1
19.16	ENB PHY Txed	1916	0	0	2	0	0	MIB
19.165	ENB PHY Txed	1916	5	0	2	0	0	SIB1
19.17	ENB PHY Txed	1917	0	0	2	0	0	MIB
19.175	ENB PHY Txed	1917	5	0	2	0	0	SIB1
19.18	ENB PHY Txed	1918	0	0	2	0	0	MIB
19.185	ENB PHY Txed	1918	5	0	2	0	0	SIB1
19.19	ENB PHY Txed	1919	0	0	2	0	0	MIB
19.195	ENB PHY Txed	1919	5	0	2	0	0	SIB1
19.2	ENB PHY Txed	1920	0	0	2	0	0	MIB
19.205	ENB PHY Txed	1920	5	0	2	0	0	UL_UCI
19.205	ENB PHY Txed	1920	5	0	2	0	0	SIB1
19.21	ENB PHY Txed	1921	0	0	2	0	0	MIB
19.215	ENB PHY Txed	1921	5	0	2	0	0	SIB1
19.22	ENB PHY Txed	1922	0	0	2	0	0	MIB
19.225	ENB PHY Txed	1922	5	0	2	0	0	SIB1
19.23	ENB PHY Txed	1923	0	0	2	0	0	MIB
19.235	ENB PHY Txed	1923	5	0	2	0	0	SIB1
19.24	ENB PHY Txed	1924	0	0	2	0	0	MIB
19.245	ENB PHY Txed	1924	5	0	2	0	0	SIB1
19.25	ENB PHY Txed	1925	0	0	2	0	0	MIB
19.255	ENB PHY Txed	1925	5	0	2	0	0	SIB1
19.26	ENB PHY Txed	1926	0	0	2	0	0	MIB
19.265	ENB PHY Txed	1926	5	0	2	0	0	SIB1
19.27	ENB PHY Txed	1927	0	0	2	0	0	MIB
19.275	ENB PHY Txed	1927	5	0	2	0	0	SIB1
19.28	ENB PHY Txed	1928	0	0	2	0	0	MIB
19.285	ENB PHY Txed	1928	5	0	2	0	0	UL_UCI
19.285	ENB PHY Txed	1928	5	0	2	0	0	SIB1
19.29	ENB PHY Txed	1929	0	0	2	0	0	MIB
19.295	ENB PHY Txed	1929	5	0	2	0	0	SIB1
19.3	ENB PHY Txed	1930	0	0	2	0	0	MIB
19.305	ENB PHY Txed	1930	5	0	2	0	0	SIB1
19.31	ENB PHY Txed	1931	0	0	2	0	0	MIB
19.315	ENB PHY Txed	1931	5	0	2	0	0	SIB1
19.32	ENB PHY Txed	1932	0	0	2	0	0	MIB
19.325	ENB PHY Txed	1932	5	0	2	0	0	SIB1
19.33	ENB PHY Txed	1933	0	0	2	0	0	MIB
19.335	ENB PHY Txed	1933	5	0	2	0	0	SIB1
19.34	ENB PHY Txed	1934	0	0	2	0	0	MIB
19.345	ENB PHY Txed	1934	5	0	2	0	0	SIB1
19.35	ENB PHY Txed	1935	0	0	2	0	0	MIB
19.355	ENB PHY Txed	1935	5	0	2	0	0	SIB1
19.36	ENB PHY Txed	1936	0	0	2	0	0	MIB
19.365	ENB PHY Txed	1936	5	0	2	0	0	SIB1
19.365	ENB PHY Txed	1936	5	0	2	0	0	UL_UCI
19.37	ENB PHY Txed	1937	0	0	2	0	0	MIB
19.375	ENB PHY Txed	1937	5	0	2	0	0	SIB1
19.38	ENB PHY Txed	1938	0	0	2	0	0	MIB
19.385	ENB PHY Txed	1938	5	0	2	0	0	SIB1
19.39	ENB PHY Txed	1939	0	0	2	0	0	MIB
19.395	ENB PHY Txed	1939	5	0	2	0	0	SIB1
19.4	ENB PHY Txed	1940	0	0	2	0	0	MIB
19.405	ENB PHY Txed	1940	5	0	2	0	0	SIB1
19.41	ENB PHY Txed	1941	0	0	2	0	0	MIB
19.415	ENB PHY Txed	1941	5	0	2	0	0	SIB1
19.42	ENB PHY Txed	1942	0	0	2	0	0	MIB
19.425	ENB PHY Txed	1942	5	0	2	0	0	SIB1
19.43	ENB PHY Txed	1943	0	0	2	0	0	MIB
19.435	ENB PHY Txed	1943	5	0	2	0	0	SIB1
19.44	ENB PHY Txed	1944	0	0	2	0	0	MIB
19.445	ENB PHY Txed	1944	5	0	2	0	0	SIB1
19.445	ENB PHY Txed	1944	5	0	2	0	0	UL_UCI
19.45	ENB PHY Txed	1945	0	0	2	0	0	MIB
19.455	ENB PHY Txed	1945	5	0	2	0	0	SIB1
19.46	ENB PHY Txed	1946	0	0	2	0	0	MIB
19.465	ENB PHY Txed	1946	5	0	2	0	0	SIB1
19.47	ENB PHY Txed	1947	0	0	2	0	0	MIB
19.475	ENB PHY Txed	1947	5	0	2	0	0	SIB1
19.48	ENB PHY Txed	1948	0	0	2	0	0	MIB
19.485	ENB PHY Txed	1948	5	0	2	0	0	SIB1
19.49	ENB PHY Txed	1949	0	0	2	0	0	MIB
19.495	ENB PHY Txed	1949	5	0	2	0	0	SIB1
19.5	ENB PHY Txed	1950	0	0	2	0	0	MIB
19.505	ENB PHY Txed	1950	5	0	2	0	0	SIB1
19.51	ENB PHY Txed	1951	0	0	2	0	0	MIB
19.515	ENB PHY Txed	1951	5	0	2	0	0	SIB1
19.52	ENB PHY Txed	1952	0	0	2	0	0	MIB
19.525	ENB PHY Txed	1952	5	0	2	0	0	SIB1
19.525	ENB PHY Txed	1952	5	0	2	0	0	UL_UCI
19.53	ENB PHY Txed	1953	0	0	2	0	0	MIB
19.535	ENB PHY Txed	1953	5	0	2	0	0	SIB1
19.54	ENB PHY Txed	1954	0	0	2	0	0	MIB
19.545	ENB PHY Txed	1954	5	0	2	0	0	SIB1
19.55	ENB PHY Txed	1955	0	0	2	0	0	MIB
19.555	ENB PHY Txed	1955	5	0	2	0	0	SIB1
19.56	ENB PHY Txed	1956	0	0	2	0	0	MIB
19.565	ENB PHY Txed	1956	5	0	2	0	0	SIB1
19.57	ENB PHY Txed	1957	0	0	2	0	0	MIB
19.575	ENB PHY Txed	1957	5	0	2	0	0	SIB1
19.58	ENB PHY Txed	1958	0	0	2	0	0	MIB
19.585	ENB PHY Txed	1958	5	0	2	0	0	SIB1
19.59	ENB PHY Txed	1959	0	0	2	0	0	MIB
19.595	ENB PHY Txed	1959	5	0	2	0	0	SIB1
19.6	ENB PHY Txed	1960	0	0	2	0	0	MIB
19.605	ENB PHY Txed	1960	5	0	2	0	0	UL_UCI
19.605	ENB PHY Txed	1960	5	0	2	0	0	SIB1
19.61	ENB PHY Txed	1961	0	0	2	0	0	MIB
19.615	ENB PHY Txed	1961	5	0	2	0	0	SIB1
19.62	ENB PHY Txed	1962	0	0	2	0	0	MIB
19.625	ENB PHY Txed	1962	5	0	2	0	0	SIB1
19.63	ENB PHY Txed	1963	0	0	2	0	0	MIB
19.635	ENB PHY Txed	1963	5	0	2	0	0	SIB1
19.64	ENB PHY Txed	1964	0	0	2	0	0	MIB
19.645	ENB PHY Txed	1964	5	0	2	0	0	SIB1
19.65	ENB PHY Txed	1965	0	0	2	0	0	MIB
19.655	ENB PHY Txed	1965	5	0	2	0	0	SIB1
19.66	ENB PHY Txed	1966	0	0	2	0	0	MIB
19.665	ENB PHY Txed	1966	5	0	2	0	0	SIB1
19.67	ENB PHY Txed	1967	0	0	2	0	0	MIB
19.675	ENB PHY Txed	1967	5	0	2	0	0	SIB1
19.68	ENB PHY Txed	1968	0	0	2	0	0	MIB
19.685	ENB PHY Txed	1968	5	0	2	0	0	UL_UCI
19.685	ENB PHY Txed	1968	5	0	2	0	0	SIB1
19.69	ENB PHY Txed	1969	0	0	2	0	0	MIB
19.695	ENB PHY Txed	1969	5	0	2	0	0	SIB1
19.7	ENB PHY Txed	1970	0	0	2	0	0	MIB
19.705	ENB PHY Txed	1970	5	0	2	0	0	SIB1
19.71	ENB PHY Txed	1971	0	0	2	0	0	MIB
19.715	ENB PHY Txed	1971	5	0	2	0	0	SIB1
19.72	ENB PHY Txed	1972	0	0	2	0	0	MIB
19.725	ENB PHY Txed	1972	5	0	2	0	0	SIB1
19.73	ENB PHY Txed	1973	0	0	2	0	0	MIB
19.735	ENB PHY Txed	1973	5	0	2	0	0	SIB1
19.74	ENB PHY Txed	1974	0	0	2	0	0	MIB
19.745	ENB PHY Txed	1974	5	0	2	0	0	SIB1
19.75	ENB PHY Txed	1975	0	0	2	0	0	MIB
19.755	ENB PHY Txed	1975	5	0	2	0	0	SIB1
19.76	ENB PHY Txed	1976	0	0	2	0	0	MIB
19.765	ENB PHY Txed	1976	5	0	2	0	0	SIB1
19.765	ENB PHY Txed	1976	5	0	2	0	0	UL_UCI
19.77	ENB PHY Txed	1977	0	0	2	0	0	MIB
19.775	ENB PHY Txed	1977	5	0	2	0	0	SIB1
19.78	ENB PHY Txed	1978	0	0	2	0	0	MIB
19.785	ENB PHY Txed	1978	5	0	2	0	0	SIB1
19.79	ENB PHY Txed	1979	0	0	2	0	0	MIB
19.795	ENB PHY Txed	1979	5	0	2	0	0	SIB1
19.8	ENB PHY Txed	1980	0	0	2	0	0	MIB
19.805	ENB PHY Txed	1980	5	0	2	0	0	SIB1
19.81	ENB PHY Txed	1981	0	0	2	0	0	MIB
19.815	ENB PHY Txed	1981	5	0	2	0	0	SIB1
19.82	ENB PHY Txed	1982	0	0	2	0	0	MIB
19.825	ENB PHY Txed	1982	5	0	2	0	0	SIB1
19.83	ENB PHY Txed	1983	0	0	2	0	0	MIB
19.835	ENB PHY Txed	1983	5	0	2	0	0	SIB1
19.84	ENB PHY Txed	1984	0	0	2	0	0	MIB
19.845	ENB PHY Txed	1984	5	0	2	0	0	SIB1
19.845	ENB PHY Txed	1984	5	0	2	0	0	UL_UCI
19.85	ENB PHY Txed	1985	0	0	2	0	0	MIB
19.855	ENB PHY Txed	1985	5	0	2	0	0	SIB1
19.86	ENB PHY Txed	1986	0	0	2	0	0	MIB
19.865	ENB PHY Txed	1986	5	0	2	0	0	SIB1
19.87	ENB PHY Txed	1987	0	0	2	0	0	MIB
19.875	ENB PHY Txed	1987	5	0	2	0	0	SIB1
19.88	ENB PHY Txed	1988	0	0	2	0	0	MIB
19.885	ENB PHY Txed	1988	5	0	2	0	0	SIB1
19.89	ENB PHY Txed	1989	0	0	2	0	0	MIB
19.895	ENB PHY Txed	1989	5	0	2	0	0	SIB1
19.9	ENB PHY Txed	1990	0	0	2	0	0	MIB
